ID,Наименование,Ссылка,Регулярная цена,Промо цена,Бренд
42378,"Maxi Junior 32 корм для щенков с 2 до 15 месяцев, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Maxi_Junior_32_korm_suhoy_korm_dlya_shchenkov_krupnyh_porod_do_15_mesyatsev.html,0,8339,Royal Canin
125966,Корм сухой для собак мелких пород Гастроинтестинал Лоу Фэт,https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-gatstrointestinal-lou-fet.html,0,1645,Royal Canin
80172,"Premium Dog Sensitive Корм для взрослых собак всех пород с чувствительным пищеварением, с ягненком и индейкой, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-vseh-porod-chuvstvitelnoe-pishchevarenie-yagnenok-indeyka.html,0,5905,Brit
113397,"Mini Junior Ultra Корм сухой для щенков мелких пород, с курицей и индейкой, 1 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/ultra-korm-dlya-shchenkov-melkih-porod-s-kuricey-i-indeykoy.html,0,979,Ownat
148083,"Premium Adult Сухой корм для собак мелких пород, индейка, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/avva-premium-suh-400g-dlya-sobak-melkih-porod-indeyka.html,0,759,Aвва
154327,"Сухой корм на основе свежего мяса для взрослых собак мелких пород, с уткой, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/sukhoy-korm-na-osnove-svezhego-myasa-dlya-vzroslykh-sobak-melkikh-porod-s-utkoy-400g.html,0,1299,Aвва
119920,"N&D PUMPKIN сухой корм для собак мелких пород, с кабаном, тыквой и яблоком, 800г",https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/farmina-n-d-dog-gf-pumpkin-boar-apple-adult-mini-800-gr.html,0,1535,Farmina
117432,"Mini Adult Ultra Сухой корм для собак мелких пород, с курицей и индейкой, 1 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/ultra-korm-dlya-sobak-melkih-porod-s-kuricey-i-indeykoy.html,0,759,Ownat
42468,"Science Plan Сухой корм для пожилых собак (старше 7 лет) мелких пород для поддержания активности и здоровья желудочно-кишечного тракта, с курицей, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/hills_suhoy_korm_dlya_sobak_melkih_i_karlikovyh_porod_starshe_7_let_kuricey_1_5_kg.html,0,1589,Hill's
42466,"Science Plan Сухой корм для взрослых собак мелких пород для поддержания здоровья кожи и шерсти, с курицей, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/hills_suhoy_korm_dlya_sobak_melkih_i_karlikovyh_porod_kuricey_1_5_kg.html,0,1515,Hill's
148088,"Premium Adult Сухой корм для собак всех пород, ягненок и рис, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/avva-premium-suh-2kg-dlya-sobak-vseh-porod-yagnenok-i-ris.html,0,3999,Aвва
143043,"Prescription Diet i/d Сухой диетический корм для собак при расстройствах пищеварения, жкт, с курицей, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-i-d-korm-d-sob-d-zhkt-6h1-5kg.html,2735,2462,Hill's
138276,"Mini Adult Classic Сухой корм для взрослых собак мелких пород, с курицей, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/classic-korm-dlya-sobak-melkih-porod-s-kuricey.html,0,869,Ownat
147008,Regional Farm Корм сухой для собак,https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/regional-farm-korm-suhoy-dlya-sobak.html,6899,5520,Dog & Dog Wild
